filename,label,xmin,ymin,xmax,ymax
FM 22342.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss85.png,with_mask,84,54,199,167
FM 24639.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss401.png,without_mask,133,75,166,111
maksssksksss327.png,without_mask,342,98,385,140
FM 21972.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss640.png,with_mask,260,129,302,173
FM 23659.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss466.png,with_mask,142,117,197,167
FM 22286.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss527.png,without_mask,97,21,113,40
maksssksksss843.png,with_mask,331,205,400,277
FM 24462.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss619.png,without_mask,305,125,317,139
maksssksksss763.png,with_mask,155,72,241,155
maksssksksss460.png,with_mask,375,58,383,66
maksssksksss822.png,with_mask,282,68,296,82
maksssksksss667.png,with_mask,344,79,400,137
maksssksksss223.png,with_mask,143,92,166,119
maksssksksss296.png,without_mask,165,172,182,207
maksssksksss261.png,without_mask,136,25,166,46
maksssksksss735.png,without_mask,281,44,296,63
maksssksksss389.png,without_mask,163,44,191,75
maksssksksss695.png,with_mask,240,98,252,113
maksssksksss559.png,without_mask,259,44,274,60
FM 22291.jpg,mask_weared_incorrect,0,0,224,224
FM 22239.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss495.png,without_mask,1,47,26,97
maksssksksss255.png,with_mask,88,78,97,90
maksssksksss134.png,with_mask,183,74,205,100
FM 23580.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss832.png,mask_weared_incorrect,90,80,212,247
FM 22682.jpg,mask_weared_incorrect,0,0,224,224
FM 23710.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss701.png,without_mask,98,150,199,265
maksssksksss529.png,without_mask,170,89,182,103
maksssksksss648.png,with_mask,251,75,268,94
maksssksksss535.png,without_mask,233,48,242,56
FM 24797.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss688.png,with_mask,166,67,260,160
FM 21860.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss715.png,without_mask,1,169,24,228
FM 23224.jpg,mask_weared_incorrect,0,0,224,224
FM 23720.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss680.png,with_mask,174,34,186,53
maksssksksss528.png,without_mask,43,169,149,308
FM 22094.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss44.png,without_mask,332,12,394,90
maksssksksss477.png,without_mask,36,15,52,33
maksssksksss11.png,with_mask,201,191,230,234
FM 23795.jpg,mask_weared_incorrect,0,0,224,224
FM 23019.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss603.png,with_mask,213,236,227,250
maksssksksss223.png,without_mask,381,76,393,88
FM 22782.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss825.png,with_mask,135,20,169,52
maksssksksss690.png,with_mask,216,59,233,78
maksssksksss656.png,without_mask,316,56,330,71
maksssksksss402.png,without_mask,90,256,165,349
maksssksksss532.png,with_mask,71,197,169,322
maksssksksss251.png,without_mask,206,10,225,30
maksssksksss159.png,with_mask,276,75,288,87
maksssksksss518.png,with_mask,287,96,296,106
maksssksksss244.png,without_mask,53,108,96,149
FM 21806.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss695.png,with_mask,226,107,238,122
FM 24203.jpg,mask_weared_incorrect,0,0,224,224
FM 24657.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss538.png,with_mask,249,57,275,86
FM 23657.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss255.png,with_mask,122,99,136,115
maksssksksss577.png,with_mask,85,71,94,81
maksssksksss773.png,without_mask,325,31,330,38
maksssksksss240.png,without_mask,44,215,62,231
FM 24803.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss296.png,without_mask,185,169,202,193
maksssksksss485.png,with_mask,142,280,225,387
maksssksksss157.png,without_mask,84,61,111,95
maksssksksss471.png,without_mask,168,35,194,68
FM 22606.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss64.png,without_mask,275,32,277,35
maksssksksss61.png,with_mask,185,99,213,130
maksssksksss334.png,with_mask,96,74,136,127
maksssksksss297.png,with_mask,157,4,165,12
FM 23603.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss119.png,without_mask,352,45,377,67
maksssksksss518.png,without_mask,166,8,171,15
maksssksksss773.png,without_mask,380,18,393,30
maksssksksss755.png,with_mask,75,139,84,160
maksssksksss740.png,with_mask,275,52,299,80
maksssksksss260.png,with_mask,39,161,59,183
maksssksksss627.png,without_mask,132,5,144,20
maksssksksss773.png,without_mask,251,6,258,17
FM 23823.jpg,mask_weared_incorrect,0,0,224,224
FM 23629.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss104.png,without_mask,304,131,331,158
FM 22118.jpg,mask_weared_incorrect,0,0,224,224
FM 24267.jpg,mask_weared_incorrect,0,0,224,224
FM 22871.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss745.png,with_mask,146,228,223,328
FM 22617.jpg,mask_weared_incorrect,0,0,224,224
FM 22785.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss756.png,mask_weared_incorrect,114,54,151,91
maksssksksss623.png,with_mask,181,58,206,79
maksssksksss540.png,without_mask,107,129,202,245
FM 23373.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss415.png,with_mask,86,127,179,234
FM 23988.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss160.png,with_mask,246,107,326,195
maksssksksss110.png,without_mask,381,14,401,34
maksssksksss577.png,with_mask,323,69,348,92
FM 24334.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss489.png,without_mask,129,51,158,70
FM 22013.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss570.png,without_mask,43,138,62,160
maksssksksss518.png,without_mask,63,156,71,166
maksssksksss770.png,with_mask,45,43,51,53
maksssksksss603.png,with_mask,238,106,247,115
maksssksksss523.png,without_mask,81,92,167,190
maksssksksss297.png,without_mask,294,22,306,35
maksssksksss481.png,with_mask,160,88,172,102
FM 22432.jpg,mask_weared_incorrect,0,0,224,224
FM 24395.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss168.png,with_mask,169,66,287,188
FM 24102.jpg,mask_weared_incorrect,0,0,224,224
FM 24070.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss784.png,without_mask,17,59,39,82
maksssksksss548.png,with_mask,185,79,215,110
FM 22731.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss71.png,without_mask,133,29,173,56
FM 22428.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss244.png,without_mask,53,108,96,149
maksssksksss564.png,with_mask,182,14,192,24
maksssksksss181.png,without_mask,271,43,305,80
maksssksksss795.png,with_mask,133,261,161,294
FM 22426.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss477.png,without_mask,57,90,78,111
FM 23145.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss376.png,with_mask,144,17,154,33
maksssksksss676.png,with_mask,192,112,210,135
maksssksksss164.png,with_mask,361,37,386,64
FM 24740.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss316.png,without_mask,157,82,179,113
maksssksksss647.png,without_mask,82,21,108,43
maksssksksss413.png,with_mask,291,80,340,134
maksssksksss522.png,without_mask,112,134,150,182
maksssksksss615.png,without_mask,85,270,154,373
maksssksksss93.png,with_mask,271,77,297,103
maksssksksss585.png,without_mask,229,120,255,160
FM 23811.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss221.png,with_mask,208,189,234,223
maksssksksss94.png,mask_weared_incorrect,227,91,255,122
maksssksksss631.png,with_mask,255,58,268,72
maksssksksss37.png,with_mask,78,110,192,265
maksssksksss773.png,without_mask,290,63,312,83
maksssksksss585.png,without_mask,7,116,55,163
maksssksksss518.png,with_mask,352,55,361,64
FM 21846.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss157.png,without_mask,84,61,111,95
maksssksksss240.png,without_mask,166,136,181,150
FM 23316.jpg,mask_weared_incorrect,0,0,224,224
FM 22510.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss812.png,with_mask,66,91,115,136
FM 24692.jpg,mask_weared_incorrect,0,0,224,224
FM 22861.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss305.png,without_mask,171,113,184,125
maksssksksss570.png,without_mask,318,133,336,151
FM 21985.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss89.png,with_mask,269,77,275,84
maksssksksss428.png,with_mask,86,54,94,62
maksssksksss847.png,with_mask,345,61,372,84
maksssksksss616.png,with_mask,394,92,401,111
maksssksksss249.png,without_mask,309,119,368,191
FM 22862.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss52.png,without_mask,185,20,200,37
maksssksksss296.png,without_mask,262,18,282,38
maksssksksss603.png,with_mask,281,54,288,61
FM 21789.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss698.png,without_mask,328,87,356,135
maksssksksss799.png,with_mask,84,239,134,285
maksssksksss438.png,with_mask,152,13,166,28
FM 22732.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss52.png,without_mask,185,20,200,37
maksssksksss603.png,with_mask,292,27,298,35
maksssksksss148.png,without_mask,68,95,124,157
maksssksksss735.png,without_mask,249,42,266,67
FM 24208.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss74.png,with_mask,148,108,155,114
maksssksksss511.png,with_mask,152,100,241,182
maksssksksss699.png,without_mask,342,217,396,256
maksssksksss440.png,with_mask,303,29,323,52
maksssksksss296.png,without_mask,262,18,282,38
FM 21865.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss692.png,with_mask,73,227,161,335
FM 24349.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss151.png,with_mask,143,134,149,139
FM 22809.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss280.png,without_mask,347,11,359,21
maksssksksss471.png,with_mask,336,78,357,95
maksssksksss389.png,with_mask,330,18,368,53
maksssksksss564.png,without_mask,78,65,100,85
maksssksksss108.png,with_mask,155,29,180,51
maksssksksss594.png,with_mask,353,26,384,61
FM 23187.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss620.png,without_mask,320,125,334,140
maksssksksss52.png,without_mask,185,20,200,37
maksssksksss574.png,with_mask,313,107,333,129
maksssksksss305.png,without_mask,171,113,184,125
FM 23748.jpg,mask_weared_incorrect,0,0,224,224
FM 24775.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss240.png,without_mask,274,87,287,97
FM 21782.jpg,mask_weared_incorrect,0,0,224,224
FM 21876.jpg,mask_weared_incorrect,0,0,224,224
FM 24867.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss419.png,without_mask,73,155,82,170
maksssksksss296.png,without_mask,263,48,279,62
maksssksksss411.png,with_mask,370,94,396,122
maksssksksss374.png,without_mask,314,30,345,61
maksssksksss732.png,with_mask,197,49,221,79
FM 23143.jpg,mask_weared_incorrect,0,0,224,224
FM 24314.jpg,mask_weared_incorrect,0,0,224,224
FM 22231.jpg,mask_weared_incorrect,0,0,224,224
FM 22657.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss12.png,with_mask,94,59,102,69
maksssksksss522.png,without_mask,112,134,150,182
maksssksksss385.png,without_mask,385,25,396,46
FM 23909.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss603.png,with_mask,380,270,395,278
maksssksksss453.png,without_mask,261,26,279,53
maksssksksss209.png,without_mask,88,44,112,72
FM 23671.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss240.png,without_mask,75,89,88,101
maksssksksss603.png,with_mask,177,149,188,157
maksssksksss603.png,with_mask,103,38,111,46
maksssksksss156.png,without_mask,233,50,250,67
maksssksksss753.png,with_mask,198,136,238,177
maksssksksss759.png,with_mask,91,80,140,140
maksssksksss354.png,with_mask,94,135,136,185
maksssksksss547.png,with_mask,192,31,212,51
maksssksksss209.png,without_mask,267,22,289,44
maksssksksss654.png,with_mask,88,70,206,195
FM 22403.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss61.png,with_mask,264,27,287,53
maksssksksss219.png,with_mask,120,122,184,194
FM 22154.jpg,mask_weared_incorrect,0,0,224,224
FM 24811.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss121.png,without_mask,91,41,121,72
maksssksksss489.png,without_mask,342,41,363,58
maksssksksss735.png,without_mask,379,54,392,71
FM 23258.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss67.png,with_mask,153,48,167,65
FM 23270.jpg,mask_weared_incorrect,0,0,224,224
FM 22665.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss231.png,with_mask,268,59,288,81
maksssksksss628.png,with_mask,70,93,81,104
maksssksksss499.png,without_mask,101,24,132,62
maksssksksss270.png,with_mask,250,33,287,70
maksssksksss424.png,without_mask,126,146,136,158
FM 24338.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss539.png,with_mask,42,206,60,222
maksssksksss240.png,without_mask,250,55,260,64
maksssksksss381.png,without_mask,379,135,385,144
maksssksksss657.png,without_mask,94,35,110,50
maksssksksss539.png,with_mask,302,93,316,110
maksssksksss376.png,with_mask,229,15,242,31
maksssksksss518.png,without_mask,43,137,53,148
maksssksksss373.png,with_mask,426,125,483,177
FM 21840.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss297.png,without_mask,294,22,306,35
maksssksksss627.png,mask_weared_incorrect,36,167,63,194
maksssksksss603.png,with_mask,338,75,345,84
FM 24625.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss223.png,without_mask,367,76,382,92
maksssksksss699.png,without_mask,18,82,64,131
maksssksksss750.png,without_mask,346,152,356,163
maksssksksss5.png,with_mask,118,54,161,96
FM 21927.jpg,mask_weared_incorrect,0,0,224,224
FM 22091.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss319.png,without_mask,226,80,234,91
maksssksksss795.png,without_mask,8,1,31,23
maksssksksss384.png,with_mask,146,238,161,255
FM 22647.jpg,mask_weared_incorrect,0,0,224,224
FM 23547.jpg,mask_weared_incorrect,0,0,224,224
FM 23785.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss260.png,with_mask,2,23,14,37
maksssksksss695.png,without_mask,319,125,350,156
maksssksksss95.png,without_mask,67,289,155,400
maksssksksss701.png,without_mask,98,150,199,265
maksssksksss130.png,without_mask,198,95,223,136
FM 24330.jpg,mask_weared_incorrect,0,0,224,224
FM 22645.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss38.png,without_mask,252,116,284,149
FM 24866.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss189.png,without_mask,124,48,143,96
FM 22402.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss163.png,with_mask,161,124,184,152
maksssksksss518.png,without_mask,295,33,301,40
FM 22763.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss256.png,with_mask,344,55,361,71
maksssksksss388.png,without_mask,371,77,396,100
FM 23391.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss94.png,with_mask,110,95,171,169
maksssksksss296.png,without_mask,165,172,182,207
maksssksksss480.png,with_mask,133,189,243,341
maksssksksss178.png,without_mask,193,86,214,112
FM 23238.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss640.png,with_mask,172,65,202,95
FM 21845.jpg,mask_weared_incorrect,0,0,224,224
FM 22170.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss603.png,with_mask,297,248,311,263
FM 24013.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss401.png,with_mask,346,62,367,101
FM 24615.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss777.png,without_mask,226,47,248,70
FM 22279.jpg,mask_weared_incorrect,0,0,224,224
FM 24696.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss723.png,without_mask,245,1,250,7
maksssksksss76.png,with_mask,286,70,300,84
maksssksksss746.png,with_mask,29,198,135,324
maksssksksss661.png,with_mask,11,63,30,81
maksssksksss498.png,without_mask,130,76,141,85
maksssksksss386.png,without_mask,283,73,288,80
maksssksksss154.png,without_mask,90,200,184,333
FM 22007.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss518.png,with_mask,372,112,381,120
maksssksksss539.png,with_mask,124,128,140,142
maksssksksss475.png,without_mask,303,84,339,130
maksssksksss48.png,without_mask,85,152,190,279
maksssksksss310.png,with_mask,248,78,268,100
maksssksksss276.png,without_mask,274,112,310,153
maksssksksss571.png,without_mask,122,196,210,319
maksssksksss209.png,without_mask,64,112,91,141
maksssksksss21.png,with_mask,189,78,246,140
maksssksksss209.png,without_mask,227,124,260,157
maksssksksss208.png,with_mask,192,71,298,187
FM 24453.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss255.png,with_mask,308,112,372,181
maksssksksss221.png,with_mask,350,217,395,251
maksssksksss786.png,with_mask,38,222,67,247
FM 22591.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss299.png,without_mask,62,194,160,320
maksssksksss58.png,with_mask,385,72,393,85
maksssksksss467.png,with_mask,291,61,318,91
maksssksksss545.png,without_mask,89,54,103,71
FM 24138.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss156.png,without_mask,281,33,300,51
maksssksksss49.png,without_mask,225,181,240,200
maksssksksss498.png,without_mask,166,53,179,67
FM 21925.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss388.png,without_mask,371,77,396,100
maksssksksss595.png,with_mask,243,77,260,96
maksssksksss584.png,with_mask,2,44,33,81
maksssksksss221.png,with_mask,377,151,389,162
FM 23776.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss539.png,with_mask,205,37,217,49
FM 22063.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss402.png,without_mask,90,256,165,349
FM 24411.jpg,mask_weared_incorrect,0,0,224,224
FM 23577.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss660.png,without_mask,132,141,232,264
maksssksksss623.png,with_mask,359,149,387,167
FM 23765.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss152.png,with_mask,66,25,82,48
FM 22054.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss603.png,without_mask,334,23,339,29
maksssksksss320.png,with_mask,335,10,357,36
maksssksksss261.png,without_mask,136,25,166,46
maksssksksss518.png,with_mask,306,5,311,12
maksssksksss246.png,with_mask,192,130,212,150
maksssksksss119.png,without_mask,352,45,377,67
maksssksksss223.png,without_mask,199,43,209,56
maksssksksss639.png,with_mask,241,56,261,77
maksssksksss240.png,without_mask,207,47,214,56
maksssksksss518.png,with_mask,204,105,212,114
maksssksksss238.png,with_mask,213,47,229,67
FM 22585.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss336.png,without_mask,101,73,108,82
maksssksksss750.png,without_mask,346,152,356,163
maksssksksss661.png,with_mask,311,82,332,100
maksssksksss354.png,with_mask,307,116,315,126
maksssksksss282.png,with_mask,265,185,290,226
maksssksksss518.png,with_mask,152,152,164,164
maksssksksss344.png,with_mask,80,40,90,50
maksssksksss210.png,with_mask,92,203,205,356
FM 22225.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss390.png,with_mask,387,114,400,131
FM 23734.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss471.png,without_mask,168,35,194,68
maksssksksss522.png,without_mask,112,134,150,182
maksssksksss388.png,without_mask,321,70,333,84
maksssksksss699.png,without_mask,342,217,396,256
maksssksksss240.png,without_mask,242,33,253,43
maksssksksss647.png,mask_weared_incorrect,21,40,66,87
maksssksksss12.png,with_mask,119,70,137,88
maksssksksss184.png,with_mask,83,11,109,49
maksssksksss558.png,without_mask,233,23,245,39
FM 22149.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss209.png,without_mask,63,79,88,101
FM 23816.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss77.png,with_mask,57,97,88,134
FM 24910.jpg,mask_weared_incorrect,0,0,224,224
FM 21960.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss36.png,with_mask,262,60,273,70
FM 22470.jpg,mask_weared_incorrect,0,0,224,224
FM 22361.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss110.png,without_mask,163,29,189,53
FM 24894.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss518.png,without_mask,107,57,117,67
maksssksksss336.png,without_mask,282,75,295,92
maksssksksss260.png,with_mask,378,98,395,116
maksssksksss585.png,without_mask,343,129,400,183
maksssksksss99.png,with_mask,99,87,176,165
maksssksksss705.png,with_mask,8,15,36,45
maksssksksss260.png,with_mask,24,236,49,262
maksssksksss545.png,without_mask,137,57,155,76
maksssksksss301.png,with_mask,11,21,31,36
maksssksksss119.png,with_mask,254,51,266,64
maksssksksss373.png,with_mask,244,63,303,118
maksssksksss240.png,without_mask,11,134,25,148
maksssksksss787.png,without_mask,59,50,111,100
maksssksksss391.png,with_mask,234,91,262,118
maksssksksss58.png,with_mask,52,68,67,84
maksssksksss593.png,with_mask,122,78,183,141
FM 22030.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss519.png,with_mask,133,82,157,109
FM 23549.jpg,mask_weared_incorrect,0,0,224,224
FM 24802.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss639.png,with_mask,336,47,367,80
FM 23858.jpg,mask_weared_incorrect,0,0,224,224
FM 23767.jpg,mask_weared_incorrect,0,0,224,224
FM 21828.jpg,mask_weared_incorrect,0,0,224,224
FM 24320.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss108.png,without_mask,267,72,278,83
maksssksksss296.png,without_mask,282,26,300,43
FM 24631.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss529.png,with_mask,215,80,224,94
maksssksksss502.png,without_mask,181,56,243,126
FM 23378.jpg,mask_weared_incorrect,0,0,224,224
FM 24826.jpg,mask_weared_incorrect,0,0,224,224
FM 24644.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss545.png,mask_weared_incorrect,366,70,384,92
FM 24294.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss354.png,with_mask,157,113,166,122
FM 23845.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss616.png,with_mask,107,106,124,123
maksssksksss703.png,without_mask,247,78,285,107
FM 24346.jpg,mask_weared_incorrect,0,0,224,224
FM 22825.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss723.png,without_mask,110,11,117,19
maksssksksss464.png,with_mask,268,187,290,216
maksssksksss294.png,with_mask,131,81,151,102
FM 24063.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss410.png,with_mask,58,109,72,127
FM 24585.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss294.png,without_mask,236,76,243,83
maksssksksss96.png,with_mask,102,97,140,135
maksssksksss805.png,with_mask,38,3,90,55
FM 23423.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss396.png,with_mask,83,140,116,176
maksssksksss240.png,without_mask,301,22,308,29
FM 22793.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss119.png,without_mask,302,81,330,107
FM 24398.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss722.png,with_mask,19,89,37,107
FM 22832.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss199.png,with_mask,320,113,333,127
maksssksksss518.png,with_mask,199,78,208,88
maksssksksss296.png,without_mask,91,162,121,197
maksssksksss554.png,with_mask,84,162,106,182
FM 22719.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss849.png,with_mask,95,20,109,36
maksssksksss267.png,with_mask,225,18,247,42
maksssksksss561.png,without_mask,81,163,184,279
maksssksksss161.png,without_mask,123,227,190,328
maksssksksss230.png,with_mask,307,180,388,260
maksssksksss240.png,with_mask,170,69,181,79
maksssksksss847.png,without_mask,28,98,48,119
maksssksksss488.png,with_mask,188,51,211,76
maksssksksss144.png,with_mask,130,19,155,47
maksssksksss498.png,without_mask,175,76,188,86
FM 21741.jpg,mask_weared_incorrect,0,0,224,224
FM 23028.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss65.png,without_mask,341,77,362,103
FM 23108.jpg,mask_weared_incorrect,0,0,224,224
FM 23537.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss305.png,without_mask,182,118,195,133
maksssksksss408.png,without_mask,256,45,283,69
FM 22038.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss61.png,with_mask,125,37,153,65
FM 23034.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss240.png,without_mask,59,103,73,113
FM 22534.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss543.png,without_mask,282,42,291,52
maksssksksss240.png,without_mask,58,123,75,139
FM 24564.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss710.png,without_mask,55,31,80,62
maksssksksss76.png,with_mask,319,68,356,104
FM 23991.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss408.png,with_mask,195,64,228,92
maksssksksss289.png,without_mask,249,300,267,349
maksssksksss623.png,with_mask,247,111,266,131
FM 21886.jpg,mask_weared_incorrect,0,0,224,224
FM 23839.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss152.png,with_mask,173,34,193,60
maksssksksss104.png,without_mask,30,88,46,105
FM 22228.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss75.png,with_mask,42,38,53,50
maksssksksss388.png,without_mask,192,59,210,78
maksssksksss706.png,with_mask,375,89,390,101
FM 22493.jpg,mask_weared_incorrect,0,0,224,224
maksssksksss256.png,with_mask,89,50,109,70
maksssksksss100.png,with_mask,387,54,400,75
maksssksksss567.png,with_mask,80,61,116,100
maksssksksss331.png,with_mask,308,65,328,86
FM 22599.jpg,mask_weared_incorrect,0,0,224,224
