filename,label,xmin,ymin,xmax,ymax
maksssksksss111.png,with_mask,109,59,132,82
maksssksksss111.png,with_mask,140,64,161,85
maksssksksss111.png,with_mask,184,68,207,93
maksssksksss111.png,with_mask,248,73,267,95
maksssksksss111.png,with_mask,291,65,314,90
maksssksksss111.png,with_mask,383,96,397,110
maksssksksss111.png,without_mask,383,125,398,145
maksssksksss677.png,with_mask,237,28,271,64
maksssksksss663.png,with_mask,69,194,152,302
maksssksksss105.png,with_mask,178,143,213,202
maksssksksss105.png,with_mask,280,103,312,145
maksssksksss105.png,with_mask,320,79,352,119
maksssksksss105.png,with_mask,365,53,390,84
maksssksksss105.png,with_mask,243,36,267,67
maksssksksss105.png,with_mask,115,47,146,87
maksssksksss105.png,with_mask,33,88,65,131
maksssksksss105.png,with_mask,29,202,65,265
maksssksksss105.png,with_mask,26,34,52,66
maksssksksss139.png,with_mask,2,28,19,46
maksssksksss139.png,with_mask,23,36,45,59
maksssksksss139.png,without_mask,30,71,51,92
maksssksksss139.png,with_mask,4,177,35,209
maksssksksss139.png,with_mask,93,15,117,34
maksssksksss139.png,with_mask,99,74,122,100
maksssksksss139.png,mask_weared_incorrect,56,132,79,162
maksssksksss139.png,with_mask,36,152,65,183
maksssksksss139.png,with_mask,138,191,165,221
maksssksksss139.png,with_mask,182,13,209,36
maksssksksss139.png,with_mask,188,55,213,80
maksssksksss139.png,with_mask,196,146,219,168
maksssksksss139.png,with_mask,213,164,243,193
maksssksksss139.png,with_mask,253,13,277,35
maksssksksss139.png,with_mask,246,73,268,98
maksssksksss139.png,with_mask,286,10,314,38
maksssksksss139.png,with_mask,320,1,341,15
maksssksksss139.png,with_mask,345,34,372,57
maksssksksss139.png,with_mask,358,116,388,141
maksssksksss850.png,with_mask,46,52,64,81
maksssksksss850.png,with_mask,146,30,176,60
maksssksksss850.png,with_mask,323,47,351,78
maksssksksss688.png,with_mask,166,67,260,160
maksssksksss844.png,with_mask,157,39,197,82
maksssksksss844.png,with_mask,277,24,305,56
maksssksksss703.png,with_mask,17,85,59,129
maksssksksss703.png,without_mask,67,94,96,125
maksssksksss703.png,without_mask,96,167,139,208
maksssksksss703.png,with_mask,174,91,207,128
maksssksksss703.png,with_mask,212,69,238,100
maksssksksss703.png,without_mask,247,78,285,107
maksssksksss703.png,with_mask,312,82,331,112
maksssksksss703.png,with_mask,331,93,371,135
maksssksksss703.png,without_mask,384,116,400,156
maksssksksss703.png,with_mask,280,197,331,241
maksssksksss717.png,mask_weared_incorrect,1,95,76,172
maksssksksss717.png,without_mask,76,128,142,185
maksssksksss717.png,with_mask,231,85,278,159
maksssksksss717.png,with_mask,297,91,376,169
maksssksksss501.png,with_mask,1,41,43,125
maksssksksss501.png,with_mask,48,39,118,124
maksssksksss501.png,with_mask,162,47,221,123
maksssksksss501.png,with_mask,242,30,298,105
maksssksksss501.png,with_mask,301,51,351,118
maksssksksss501.png,with_mask,357,65,401,132
maksssksksss267.png,with_mask,161,23,185,45
maksssksksss267.png,with_mask,225,18,247,42
maksssksksss267.png,with_mask,197,75,216,100
maksssksksss267.png,with_mask,272,114,295,138
maksssksksss273.png,with_mask,81,143,187,277
maksssksksss515.png,with_mask,57,198,164,330
maksssksksss529.png,with_mask,12,58,45,86
maksssksksss529.png,with_mask,135,53,164,83
maksssksksss529.png,without_mask,170,89,182,103
maksssksksss529.png,with_mask,199,85,208,94
maksssksksss529.png,with_mask,215,80,224,94
maksssksksss529.png,with_mask,239,53,278,91
maksssksksss529.png,with_mask,336,32,386,78
maksssksksss529.png,with_mask,223,97,232,107
maksssksksss298.png,with_mask,124,114,209,212
maksssksksss298.png,with_mask,248,52,324,140
maksssksksss259.png,with_mask,68,213,144,306
maksssksksss265.png,with_mask,234,79,266,116
maksssksksss265.png,with_mask,338,66,368,99
maksssksksss265.png,with_mask,119,88,149,126
maksssksksss265.png,with_mask,146,98,166,122
maksssksksss265.png,with_mask,77,92,100,124
maksssksksss265.png,with_mask,2,108,31,141
maksssksksss503.png,with_mask,196,141,240,182
maksssksksss503.png,with_mask,245,68,294,122
maksssksksss517.png,with_mask,62,135,92,158
maksssksksss517.png,with_mask,236,97,257,123
maksssksksss517.png,with_mask,339,89,352,102
maksssksksss517.png,with_mask,187,79,201,100
maksssksksss271.png,with_mask,89,177,212,333
maksssksksss729.png,without_mask,89,284,176,400
maksssksksss701.png,without_mask,98,150,199,265
maksssksksss715.png,with_mask,81,168,127,221
maksssksksss715.png,without_mask,1,169,24,228
maksssksksss852.png,with_mask,139,94,198,147
maksssksksss852.png,without_mask,92,86,132,125
maksssksksss846.png,with_mask,158,43,191,85
maksssksksss649.png,with_mask,144,252,233,383
maksssksksss675.png,with_mask,104,138,218,276
maksssksksss113.png,with_mask,133,108,148,124
maksssksksss113.png,with_mask,203,117,214,131
maksssksksss113.png,with_mask,294,115,308,130
maksssksksss113.png,without_mask,228,119,241,134
maksssksksss107.png,with_mask,121,192,212,312
maksssksksss661.png,with_mask,11,63,30,81
maksssksksss661.png,with_mask,67,58,83,74
maksssksksss661.png,with_mask,100,59,114,76
maksssksksss661.png,with_mask,156,55,172,72
maksssksksss661.png,with_mask,176,54,188,68
maksssksksss661.png,with_mask,190,52,202,68
maksssksksss661.png,with_mask,203,40,216,50
maksssksksss661.png,with_mask,198,66,213,82
maksssksksss661.png,with_mask,220,81,243,104
maksssksksss661.png,without_mask,261,46,279,65
maksssksksss661.png,with_mask,266,84,290,112
maksssksksss661.png,with_mask,317,41,332,57
maksssksksss661.png,with_mask,311,82,332,100
maksssksksss661.png,with_mask,352,101,384,137
maksssksksss661.png,without_mask,340,101,354,121
maksssksksss488.png,with_mask,188,51,211,76
maksssksksss488.png,with_mask,41,54,64,78
maksssksksss37.png,with_mask,78,110,192,265
maksssksksss23.png,with_mask,188,74,241,131
maksssksksss339.png,with_mask,89,210,180,303
maksssksksss311.png,with_mask,176,38,222,92
maksssksksss311.png,with_mask,222,57,252,84
maksssksksss311.png,with_mask,300,32,326,57
maksssksksss311.png,with_mask,31,34,63,61
maksssksksss311.png,with_mask,77,47,107,68
maksssksksss477.png,without_mask,36,15,52,33
maksssksksss477.png,without_mask,62,49,81,67
maksssksksss477.png,without_mask,57,90,78,111
maksssksksss477.png,with_mask,45,138,65,157
maksssksksss477.png,without_mask,181,32,198,50
maksssksksss477.png,with_mask,162,73,182,91
maksssksksss477.png,with_mask,179,99,198,117
maksssksksss477.png,with_mask,168,144,189,165
maksssksksss477.png,with_mask,288,9,306,26
maksssksksss477.png,with_mask,319,36,339,53
maksssksksss477.png,without_mask,315,71,332,85
maksssksksss477.png,without_mask,273,105,291,124
maksssksksss477.png,with_mask,308,162,328,173
maksssksksss463.png,with_mask,136,101,258,226
maksssksksss305.png,with_mask,207,120,223,135
maksssksksss305.png,with_mask,306,139,321,152
maksssksksss305.png,without_mask,343,141,359,155
maksssksksss305.png,without_mask,280,128,295,141
maksssksksss305.png,without_mask,256,118,270,130
maksssksksss305.png,without_mask,182,118,195,133
maksssksksss305.png,without_mask,139,116,155,130
maksssksksss305.png,without_mask,171,113,184,125
maksssksksss305.png,mask_weared_incorrect,72,114,89,129
maksssksksss305.png,mask_weared_incorrect,107,114,120,129
maksssksksss305.png,mask_weared_incorrect,94,161,107,175
maksssksksss305.png,mask_weared_incorrect,239,122,255,137
maksssksksss305.png,with_mask,25,128,33,137
maksssksksss305.png,without_mask,333,134,342,142
maksssksksss462.png,with_mask,119,38,148,73
maksssksksss304.png,with_mask,202,61,246,103
maksssksksss304.png,with_mask,190,115,224,150
maksssksksss310.png,with_mask,21,32,44,59
maksssksksss310.png,with_mask,63,37,85,60
maksssksksss310.png,with_mask,228,28,248,50
maksssksksss310.png,with_mask,248,78,268,100
maksssksksss310.png,with_mask,333,51,348,70
maksssksksss310.png,without_mask,388,63,396,72
maksssksksss476.png,with_mask,353,17,381,51
maksssksksss476.png,with_mask,210,40,238,68
maksssksksss476.png,with_mask,17,72,41,97
maksssksksss476.png,with_mask,105,61,129,86
maksssksksss476.png,with_mask,94,116,118,152
maksssksksss476.png,without_mask,286,52,309,76
maksssksksss476.png,without_mask,116,110,143,138
maksssksksss22.png,with_mask,183,101,270,185
maksssksksss338.png,with_mask,48,33,81,71
maksssksksss338.png,with_mask,158,86,182,108
maksssksksss338.png,with_mask,203,51,228,82
maksssksksss338.png,with_mask,298,34,325,64
maksssksksss338.png,with_mask,38,200,56,228
maksssksksss36.png,with_mask,24,24,47,52
maksssksksss36.png,with_mask,111,38,127,56
maksssksksss36.png,with_mask,145,39,170,67
maksssksksss36.png,with_mask,195,22,216,46
maksssksksss36.png,with_mask,262,60,273,70
maksssksksss36.png,with_mask,311,53,319,62
maksssksksss36.png,with_mask,323,46,337,61
maksssksksss36.png,with_mask,336,31,354,49
maksssksksss36.png,with_mask,354,25,379,50
maksssksksss489.png,with_mask,46,37,66,55
maksssksksss489.png,without_mask,129,51,158,70
maksssksksss489.png,without_mask,192,52,203,64
maksssksksss489.png,with_mask,272,47,281,56
maksssksksss489.png,without_mask,290,46,317,64
maksssksksss489.png,without_mask,330,47,337,54
maksssksksss489.png,without_mask,342,41,363,58
maksssksksss489.png,without_mask,373,41,387,52
maksssksksss106.png,with_mask,154,51,423,391
maksssksksss660.png,without_mask,132,141,232,264
maksssksksss674.png,with_mask,24,60,44,83
maksssksksss674.png,with_mask,58,75,76,95
maksssksksss674.png,with_mask,130,67,152,92
maksssksksss674.png,with_mask,154,65,171,83
maksssksksss674.png,with_mask,171,116,192,138
maksssksksss674.png,with_mask,205,62,217,80
maksssksksss674.png,with_mask,216,63,234,84
maksssksksss674.png,with_mask,237,72,254,90
maksssksksss674.png,with_mask,252,79,269,99
maksssksksss674.png,with_mask,274,82,297,106
maksssksksss674.png,with_mask,300,60,314,77
maksssksksss674.png,without_mask,316,61,331,76
maksssksksss674.png,with_mask,345,54,362,74
maksssksksss674.png,with_mask,366,58,386,80
maksssksksss674.png,with_mask,113,55,127,72
maksssksksss674.png,with_mask,184,66,198,81
maksssksksss674.png,with_mask,140,56,155,71
maksssksksss674.png,with_mask,331,62,341,74
maksssksksss112.png,mask_weared_incorrect,90,84,138,131
maksssksksss648.png,with_mask,117,73,136,99
maksssksksss648.png,with_mask,194,24,225,62
maksssksksss648.png,with_mask,251,75,268,94
maksssksksss847.png,with_mask,3,205,32,225
maksssksksss847.png,with_mask,35,178,63,208
maksssksksss847.png,mask_weared_incorrect,56,160,78,187
maksssksksss847.png,without_mask,28,98,48,119
maksssksksss847.png,with_mask,96,101,116,126
maksssksksss847.png,with_mask,93,40,116,61
maksssksksss847.png,with_mask,25,62,43,86
maksssksksss847.png,with_mask,3,54,16,74
maksssksksss847.png,with_mask,211,190,240,219
maksssksksss847.png,with_mask,195,172,221,194
maksssksksss847.png,with_mask,188,82,212,106
maksssksksss847.png,with_mask,181,40,206,61
maksssksksss847.png,with_mask,184,7,207,24
maksssksksss847.png,with_mask,254,38,276,63
maksssksksss847.png,with_mask,246,99,268,122
maksssksksss847.png,with_mask,288,37,312,63
maksssksksss847.png,with_mask,318,22,341,42
maksssksksss847.png,with_mask,345,61,372,84
maksssksksss847.png,with_mask,361,143,387,166
maksssksksss714.png,with_mask,78,139,108,174
maksssksksss714.png,with_mask,180,155,206,182
maksssksksss714.png,with_mask,305,189,326,212
maksssksksss714.png,with_mask,375,124,400,157
maksssksksss700.png,with_mask,63,124,96,160
maksssksksss700.png,with_mask,152,129,181,164
maksssksksss728.png,with_mask,41,57,57,74
maksssksksss728.png,with_mask,104,45,120,63
maksssksksss728.png,with_mask,188,60,202,73
maksssksksss728.png,with_mask,263,84,278,102
maksssksksss728.png,mask_weared_incorrect,349,71,363,86
maksssksksss728.png,with_mask,381,82,395,100
maksssksksss516.png,with_mask,89,81,111,111
maksssksksss516.png,with_mask,128,62,158,92
maksssksksss516.png,with_mask,158,58,178,82
maksssksksss516.png,with_mask,192,50,221,83
maksssksksss516.png,with_mask,254,78,284,108
maksssksksss516.png,with_mask,327,61,346,81
maksssksksss516.png,with_mask,35,64,51,80
maksssksksss270.png,with_mask,69,86,103,119
maksssksksss270.png,with_mask,171,85,208,123
maksssksksss270.png,with_mask,250,33,287,70
maksssksksss270.png,without_mask,105,69,126,91
maksssksksss270.png,without_mask,214,79,228,97
maksssksksss270.png,without_mask,354,79,364,94
maksssksksss264.png,with_mask,21,54,90,119
maksssksksss264.png,with_mask,165,18,194,47
maksssksksss264.png,with_mask,145,89,195,139
maksssksksss264.png,with_mask,110,218,233,267
maksssksksss264.png,with_mask,275,88,320,136
maksssksksss264.png,with_mask,244,18,274,48
maksssksksss264.png,with_mask,338,12,374,48
maksssksksss502.png,without_mask,55,72,115,136
maksssksksss502.png,with_mask,112,85,155,136
maksssksksss502.png,without_mask,181,56,243,126
maksssksksss502.png,with_mask,347,107,398,167
maksssksksss258.png,mask_weared_incorrect,133,43,194,108
maksssksksss506.png,with_mask,79,79,272,269
maksssksksss260.png,with_mask,24,236,49,262
maksssksksss260.png,with_mask,77,236,100,262
maksssksksss260.png,with_mask,122,245,144,270
maksssksksss260.png,with_mask,189,258,216,284
maksssksksss260.png,with_mask,306,220,331,242
maksssksksss260.png,with_mask,371,244,393,259
maksssksksss260.png,with_mask,255,187,278,210
maksssksksss260.png,with_mask,331,144,350,162
maksssksksss260.png,with_mask,386,162,399,181
maksssksksss260.png,with_mask,281,144,296,160
maksssksksss260.png,with_mask,207,194,229,215
maksssksksss260.png,with_mask,153,184,175,205
maksssksksss260.png,with_mask,85,166,97,189
maksssksksss260.png,with_mask,65,161,87,185
maksssksksss260.png,with_mask,39,161,59,183
maksssksksss260.png,with_mask,1,153,11,175
maksssksksss260.png,with_mask,1,112,17,125
maksssksksss260.png,with_mask,44,109,62,127
maksssksksss260.png,with_mask,98,121,114,138
maksssksksss260.png,with_mask,129,118,147,136
maksssksksss260.png,with_mask,178,136,199,154
maksssksksss260.png,with_mask,219,140,239,158
maksssksksss260.png,with_mask,378,98,395,116
maksssksksss260.png,with_mask,321,87,332,105
maksssksksss260.png,with_mask,282,83,298,102
maksssksksss260.png,with_mask,252,85,270,99
maksssksksss260.png,with_mask,208,67,224,85
maksssksksss260.png,with_mask,187,69,201,87
maksssksksss260.png,with_mask,143,56,157,74
maksssksksss260.png,with_mask,111,62,124,78
maksssksksss260.png,with_mask,66,54,79,70
maksssksksss260.png,with_mask,27,52,43,71
maksssksksss260.png,with_mask,1,50,16,67
maksssksksss260.png,with_mask,2,23,14,37
maksssksksss260.png,with_mask,43,25,52,39
maksssksksss260.png,with_mask,77,35,90,51
maksssksksss260.png,with_mask,128,36,140,53
maksssksksss260.png,with_mask,189,28,200,45
maksssksksss260.png,with_mask,223,37,237,55
maksssksksss260.png,with_mask,272,46,286,64
maksssksksss260.png,with_mask,308,39,324,58
maksssksksss260.png,with_mask,354,50,368,67
maksssksksss260.png,with_mask,390,55,400,73
maksssksksss260.png,with_mask,321,12,333,26
maksssksksss260.png,with_mask,290,14,304,29
maksssksksss260.png,with_mask,251,11,264,28
maksssksksss260.png,with_mask,235,1,245,13
maksssksksss260.png,with_mask,200,11,213,25
maksssksksss260.png,with_mask,173,13,186,25
maksssksksss260.png,with_mask,146,8,159,22
maksssksksss260.png,with_mask,110,3,125,17
maksssksksss260.png,with_mask,66,11,76,22
maksssksksss260.png,with_mask,40,1,50,15
maksssksksss274.png,with_mask,230,70,306,151
maksssksksss512.png,with_mask,19,46,40,69
maksssksksss512.png,with_mask,82,40,99,61
maksssksksss512.png,with_mask,98,26,132,64
maksssksksss512.png,with_mask,172,41,198,70
maksssksksss512.png,with_mask,261,56,280,74
maksssksksss512.png,with_mask,285,47,316,81
maksssksksss512.png,with_mask,384,38,400,64
maksssksksss248.png,without_mask,126,186,185,295
maksssksksss704.png,with_mask,1,162,74,246
maksssksksss704.png,with_mask,49,87,85,138
maksssksksss704.png,with_mask,114,92,172,156
maksssksksss704.png,with_mask,65,45,107,101
maksssksksss704.png,with_mask,187,120,268,202
maksssksksss704.png,with_mask,252,22,296,71
maksssksksss704.png,with_mask,338,15,380,74
maksssksksss704.png,with_mask,329,138,390,204
maksssksksss710.png,without_mask,55,31,80,62
maksssksksss710.png,with_mask,132,61,183,124
maksssksksss710.png,with_mask,232,57,279,108
maksssksksss738.png,with_mask,82,43,123,83
maksssksksss738.png,with_mask,211,27,244,70
maksssksksss843.png,with_mask,1,132,59,215
maksssksksss843.png,with_mask,139,128,224,210
maksssksksss843.png,with_mask,331,205,400,277
maksssksksss116.png,with_mask,116,88,150,122
maksssksksss116.png,with_mask,160,79,193,118
maksssksksss116.png,with_mask,235,43,272,87
maksssksksss116.png,with_mask,304,68,336,102
maksssksksss116.png,with_mask,379,61,399,96
maksssksksss670.png,with_mask,159,55,194,94
maksssksksss670.png,with_mask,219,89,245,120
maksssksksss670.png,with_mask,137,114,172,142
maksssksksss670.png,with_mask,311,86,327,105
maksssksksss664.png,with_mask,110,70,176,140
maksssksksss102.png,with_mask,212,57,251,106
maksssksksss658.png,mask_weared_incorrect,121,47,158,80
maksssksksss499.png,without_mask,101,24,132,62
maksssksksss499.png,with_mask,222,44,253,77
maksssksksss472.png,with_mask,220,68,256,117
maksssksksss314.png,with_mask,1,33,38,89
maksssksksss314.png,with_mask,59,38,93,83
maksssksksss314.png,with_mask,169,61,201,102
maksssksksss314.png,with_mask,348,57,380,95
maksssksksss314.png,with_mask,214,112,236,130
maksssksksss314.png,with_mask,301,133,320,152
maksssksksss314.png,with_mask,325,133,346,156
maksssksksss314.png,with_mask,251,137,272,156
maksssksksss314.png,with_mask,236,125,255,145
maksssksksss300.png,with_mask,82,159,180,272
maksssksksss466.png,with_mask,11,89,53,149
maksssksksss466.png,with_mask,71,60,122,111
maksssksksss466.png,with_mask,142,117,197,167
maksssksksss466.png,with_mask,265,53,310,104
maksssksksss32.png,with_mask,177,46,200,70
maksssksksss32.png,with_mask,305,32,338,60
maksssksksss328.png,with_mask,82,139,187,270
maksssksksss26.png,with_mask,73,87,174,206
maksssksksss26.png,with_mask,245,152,327,239
maksssksksss27.png,with_mask,163,88,251,185
maksssksksss33.png,with_mask,114,47,143,75
maksssksksss329.png,with_mask,44,25,95,81
maksssksksss329.png,with_mask,50,121,89,158
maksssksksss329.png,with_mask,41,210,88,260
maksssksksss329.png,with_mask,176,29,228,85
maksssksksss329.png,with_mask,175,123,225,169
maksssksksss329.png,with_mask,177,212,227,259
maksssksksss329.png,with_mask,312,28,360,81
maksssksksss329.png,with_mask,302,118,346,169
maksssksksss329.png,with_mask,288,182,368,264
maksssksksss301.png,with_mask,146,43,174,72
maksssksksss301.png,with_mask,205,77,228,102
maksssksksss301.png,with_mask,90,176,143,225
maksssksksss301.png,with_mask,191,196,240,225
maksssksksss301.png,with_mask,325,34,348,58
maksssksksss301.png,with_mask,246,24,272,47
maksssksksss301.png,with_mask,279,22,303,51
maksssksksss301.png,with_mask,193,43,219,72
maksssksksss301.png,with_mask,207,3,217,20
maksssksksss301.png,with_mask,155,11,173,30
maksssksksss301.png,with_mask,103,1,115,15
maksssksksss301.png,with_mask,55,12,73,29
maksssksksss301.png,with_mask,11,21,31,36
maksssksksss301.png,with_mask,77,6,89,20
maksssksksss301.png,with_mask,308,1,324,19
maksssksksss301.png,without_mask,85,19,100,37
maksssksksss467.png,with_mask,56,89,98,127
maksssksksss467.png,with_mask,181,62,215,95
maksssksksss467.png,with_mask,291,61,318,91
maksssksksss467.png,with_mask,318,91,348,120
maksssksksss467.png,mask_weared_incorrect,261,73,278,96
maksssksksss467.png,without_mask,152,76,171,98
maksssksksss473.png,without_mask,53,79,91,123
maksssksksss473.png,with_mask,110,49,144,83
maksssksksss473.png,with_mask,244,28,276,67
maksssksksss473.png,with_mask,300,75,332,112
maksssksksss315.png,with_mask,124,110,184,173
maksssksksss315.png,with_mask,272,117,320,163
maksssksksss498.png,with_mask,92,46,112,67
maksssksksss498.png,with_mask,151,59,163,72
maksssksksss498.png,without_mask,166,53,179,67
maksssksksss498.png,without_mask,175,76,188,86
maksssksksss498.png,mask_weared_incorrect,194,57,207,74
maksssksksss498.png,with_mask,239,53,248,64
maksssksksss498.png,with_mask,251,72,264,89
maksssksksss498.png,with_mask,292,69,306,89
maksssksksss498.png,without_mask,321,56,340,77
maksssksksss498.png,with_mask,355,67,375,90
maksssksksss498.png,without_mask,130,76,141,85
maksssksksss659.png,mask_weared_incorrect,113,97,252,251
maksssksksss665.png,with_mask,1,162,76,251
maksssksksss665.png,with_mask,49,88,86,140
maksssksksss665.png,with_mask,63,47,107,101
maksssksksss665.png,with_mask,118,94,172,156
maksssksksss665.png,with_mask,187,121,267,201
maksssksksss665.png,with_mask,252,21,293,69
maksssksksss665.png,with_mask,339,16,369,74
maksssksksss665.png,with_mask,325,138,389,201
